distance_plan_m,easting_epsg25832,northing_epsg25832,raw_dgm_nhn_m,model_nhn_m,bridge_estimated
3881.77158,352094.35575,5580428.75544,537.44959,537.45359,0.00000
3883.77146,352092.54960,5580429.61706,537.36162,537.36647,0.00000
3885.77134,352090.74367,5580430.47924,537.28375,537.28664,0.00000
3887.77123,352088.94067,5580431.34708,537.21427,537.20945,0.00000
3889.77111,352087.14391,5580432.22676,537.13218,537.12732,0.00000
3891.77099,352085.35670,5580433.12446,537.03594,537.04047,0.00000
3893.77087,352083.58234,5580434.04636,536.95718,536.95298,0.00000
3895.77076,352081.82413,5580434.99863,536.86498,536.86244,0.00000
3897.77064,352080.08537,5580435.98722,536.76671,536.76836,0.00000
3899.77052,352078.36926,5580437.01567,536.67613,536.67298,0.00000
3901.77040,352076.67895,5580438.08607,536.57347,536.57663,0.00000
3903.77029,352075.01757,5580439.20050,536.48478,536.47927,0.00000
3905.77017,352073.38795,5580440.36059,536.37602,536.37966,0.00000
3907.77005,352071.79108,5580441.56567,536.28388,536.27846,0.00000
3909.76993,352070.22741,5580442.81434,536.17174,536.17565,0.00000
3911.76981,352068.69737,5580444.10519,536.07405,536.07386,0.00000
3913.76970,352067.20139,5580445.43681,535.97412,535.97358,0.00000
3915.76958,352065.74053,5580446.80819,535.86981,535.87584,0.00000
3917.76946,352064.32032,5580448.22130,535.78375,535.78288,0.00000
3919.76934,352062.94820,5580449.67939,535.69309,535.69164,0.00000
3921.76923,352061.63163,5580451.18568,535.59576,535.60066,0.00000
3923.76911,352060.37804,5580452.74339,535.52023,535.50751,0.00000
3925.76899,352059.19063,5580454.35250,535.40194,535.40739,0.00000
3927.76887,352058.06327,5580456.00575,535.30846,535.30492,0.00000
3929.76876,352056.98861,5580457.69498,535.19806,535.20395,0.00000
3931.76864,352055.96050,5580459.41279,535.10809,535.10619,0.00000
3933.76852,352054.98385,5580461.15915,535.00825,535.00960,0.00000
3935.76840,352054.06962,5580462.93807,534.91767,534.91048,0.00000
3937.76828,352053.22848,5580464.75331,534.80195,534.80876,0.00000
3939.76817,352052.46449,5580466.60411,534.70790,534.71078,0.00000
3941.76805,352051.77605,5580468.48579,534.62356,534.61307,0.00000
3943.76793,352051.16140,5580470.39353,534.50968,534.50533,0.00000
3945.76781,352050.61873,5580472.32250,534.38842,534.38861,0.00000
3947.76770,352050.14623,5580474.26794,534.26971,534.26840,0.00000
3949.76758,352049.74078,5580476.22655,534.15054,534.14418,0.00000
3951.76746,352049.39760,5580478.19694,534.00924,534.01671,0.00000
3953.76734,352049.11179,5580480.17784,533.89696,533.88926,0.00000
3955.76723,352048.87856,5580482.16798,533.75745,533.75846,0.00000
3957.76711,352048.69875,5580484.16531,533.62558,533.62425,0.00000
3959.76699,352048.58187,5580486.16661,533.49241,533.48582,0.00000
3961.76687,352048.53816,5580488.16856,533.33894,533.34134,0.00000
3963.76675,352048.57785,5580490.16785,533.20132,533.19068,0.00000
3965.76664,352048.71062,5580492.16122,533.03003,533.03191,0.00000
3967.76652,352048.92712,5580494.14815,532.87014,532.86960,0.00000
3969.76640,352049.19475,5580496.13138,532.70681,532.70743,0.00000
3971.76628,352049.47966,5580498.11384,532.54604,532.54548,0.00000
3973.76617,352049.77093,5580500.09494,532.38284,532.38340,0.00000
3975.76605,352050.10272,5580502.06712,532.22295,532.21961,0.00000
3977.76593,352050.51440,5580504.02203,532.05644,532.04964,0.00000
3979.76581,352051.03088,5580505.95340,531.87167,531.87128,0.00000
3981.76570,352051.64281,5580507.85983,531.69206,531.68620,0.00000
3983.76558,352052.33592,5580509.74065,531.49518,531.49501,0.00000
3985.76546,352053.09592,5580511.59519,531.30123,531.29968,0.00000
3987.76534,352053.91180,5580513.42309,531.10610,531.09985,0.00000
3989.76523,352054.78063,5580515.22479,530.88978,530.89703,0.00000
3991.76511,352055.70071,5580517.00083,530.69787,530.69747,0.00000
3993.76499,352056.67031,5580518.75178,530.50174,530.49934,0.00000
3995.76487,352057.68881,5580520.47685,530.30170,530.29702,0.00000
3997.76475,352058.76000,5580522.16987,530.08810,530.09017,0.00000
3999.76464,352059.88880,5580523.82328,529.88266,529.88208,0.00000
4001.76452,352061.08013,5580525.42952,529.67875,529.67052,0.00000
4003.76440,352062.33828,5580526.98164,529.44795,529.45388,0.00000
4005.76428,352063.65910,5580528.48125,529.24082,529.23687,0.00000
4007.76417,352065.03233,5580529.93607,529.01726,529.02049,0.00000
4009.76405,352066.44760,5580531.35398,528.80321,528.80749,0.00000
4011.76393,352067.89452,5580532.74283,528.60106,528.59925,0.00000
4013.76381,352069.36504,5580534.10794,528.38833,528.39426,0.00000
4015.76370,352070.86136,5580535.44329,528.19631,528.19169,0.00000
4017.76358,352072.38857,5580536.73968,527.98886,527.98615,0.00000
4019.76346,352073.95174,5580537.98795,527.77761,527.77496,0.00000
4021.76334,352075.55596,5580539.17891,527.55857,527.56034,0.00000
4023.76322,352077.20619,5580540.30351,527.34869,527.34423,0.00000
4025.76311,352078.90255,5580541.35957,527.11999,527.12792,0.00000
4027.76299,352080.63834,5580542.35444,526.92388,526.91087,0.00000
4029.76287,352082.40634,5580543.29618,526.68201,526.68886,0.00000
4031.76275,352084.19937,5580544.19285,526.46643,526.46787,0.00000
4033.76264,352086.01020,5580545.05252,526.25193,526.25104,0.00000
4035.76252,352087.83273,5580545.88250,526.02841,526.03957,0.00000
4037.76240,352089.66464,5580546.68752,525.84185,525.83440,0.00000
4039.76228,352091.50438,5580547.47175,525.62798,525.62817,0.00000
4041.76217,352093.35042,5580548.23938,525.41568,525.42168,0.00000
4043.76205,352095.20121,5580548.99457,525.22357,525.21754,0.00000
4045.76193,352097.05522,5580549.74150,525.00990,525.01129,0.00000
4047.76181,352098.91117,5580550.48368,524.80555,524.80208,0.00000
4049.76169,352100.76874,5580551.22189,524.58923,524.59116,0.00000
4051.76158,352102.62790,5580551.95628,524.37822,524.38229,0.00000
4053.76146,352104.48856,5580552.68701,524.17896,524.17664,0.00000
4055.76134,352106.35068,5580553.41420,523.97266,523.96955,0.00000
4057.76122,352108.21420,5580554.13800,523.75747,523.75968,0.00000
4059.76111,352110.07906,5580554.85856,523.55082,523.54987,0.00000
4061.76099,352111.94519,5580555.57602,523.33879,523.34122,0.00000
4063.76087,352113.81255,5580556.29053,523.13521,523.13389,0.00000
4065.76075,352115.68107,5580557.00222,522.92598,522.92781,0.00000
4067.76064,352117.55069,5580557.71125,522.71822,522.72501,0.00000
4069.76052,352119.42136,5580558.41775,522.54156,522.51879,0.00000
4071.76040,352121.29301,5580559.12187,522.28900,522.30103,0.00000
4073.76028,352123.16559,5580559.82375,522.08119,522.08557,0.00000
4075.76016,352125.03903,5580560.52354,521.88072,521.87738,0.00000
4077.76005,352126.91329,5580561.22139,521.66732,521.67094,0.00000
4079.75993,352128.78829,5580561.91742,521.46414,521.46845,0.00000
4081.75981,352130.66399,5580562.61180,521.27194,521.27108,0.00000
4083.75969,352132.54031,5580563.30466,521.07558,521.07471,0.00000
4085.75958,352134.41722,5580563.99614,520.87834,520.87711,0.00000
4087.75946,352136.29463,5580564.68639,520.67428,520.68221,0.00000
4089.75934,352138.17250,5580565.37556,520.48949,520.49750,0.00000
4091.75922,352140.05077,5580566.06378,520.32805,520.31967,0.00000
4093.75911,352141.92938,5580566.75121,520.14101,520.13636,0.00000
4095.75899,352143.80826,5580567.43797,519.94310,519.94781,0.00000
4097.75887,352145.68737,5580568.12423,519.75604,519.76455,0.00000
4099.75875,352147.56663,5580568.81012,519.59601,519.58682,0.00000
4101.75863,352149.44600,5580569.49578,519.40438,519.40571,0.00000
4103.75852,352151.32541,5580570.18137,519.22153,519.22298,0.00000
4105.75840,352153.20481,5580570.86701,519.03657,519.04614,0.00000
4107.75828,352155.08413,5580571.55287,518.88167,518.87608,0.00000
4109.75816,352156.96333,5580572.23907,518.70709,518.70451,0.00000
4111.75805,352158.84232,5580572.92577,518.52689,518.53034,0.00000
4113.75793,352160.72107,5580573.61311,518.35427,518.36069,0.00000
4115.75781,352162.59951,5580574.30123,518.20066,518.19663,0.00000
4117.75769,352164.47758,5580574.99028,518.03176,518.03233,0.00000
4119.75758,352166.35523,5580575.68039,517.86797,517.86632,0.00000
4121.75746,352168.23239,5580576.37172,517.69664,517.70081,0.00000
4123.75734,352170.10904,5580577.06431,517.53904,517.53811,0.00000
4125.75722,352171.98519,5580577.75813,517.37470,517.37791,0.00000
4127.75711,352173.86086,5580578.45314,517.22189,517.21906,0.00000
4129.75699,352175.73607,5580579.14930,517.05927,517.05948,0.00000
4131.75687,352177.61082,5580579.84656,516.89602,516.90139,0.00000
4133.75675,352179.48514,5580580.54488,516.74925,516.74715,0.00000
4135.75663,352181.35903,5580581.24422,516.59394,516.59374,0.00000
4137.75652,352183.23252,5580581.94453,516.43714,516.44160,0.00000
4139.75640,352185.10561,5580582.64579,516.29314,516.29357,0.00000
4141.75628,352186.97833,5580583.34793,516.14803,516.14834,0.00000
4143.75616,352188.85068,5580584.05093,516.00314,516.00500,0.00000
4145.75605,352190.72268,5580584.75474,515.86084,515.86529,0.00000
4147.75593,352192.59435,5580585.45932,515.73474,515.72715,0.00000
4149.75581,352194.46569,5580586.16462,515.58208,515.58649,0.00000
4151.75569,352196.33674,5580586.87060,515.44557,515.44721,0.00000
4153.75558,352198.20749,5580587.57723,515.31152,515.31100,0.00000
4155.75546,352200.07797,5580588.28446,515.17477,515.17633,0.00000
4157.75534,352201.94819,5580588.99224,515.04071,515.04426,0.00000
4159.75522,352203.81816,5580589.70054,514.92016,514.91305,0.00000
4161.75510,352205.68790,5580590.40931,514.77374,514.77980,0.00000
4163.75499,352207.55742,5580591.11852,514.65152,514.64724,0.00000
4165.75487,352209.42675,5580591.82811,514.50858,514.51730,0.00000
4167.75475,352211.29588,5580592.53806,514.39635,514.39097,0.00000
4169.75463,352213.16485,5580593.24830,514.26430,514.26279,0.00000
4171.75452,352215.03365,5580593.95882,514.13252,514.13015,0.00000
4173.75440,352216.90230,5580594.66960,513.99176,513.99626,0.00000
4175.75428,352218.77077,5580595.38074,513.86733,513.86366,0.00000
4177.75416,352220.63904,5580596.09233,513.72821,513.73105,0.00000
4179.75405,352222.50709,5580596.80446,513.60044,513.59832,0.00000
4181.75393,352224.37490,5580597.51722,513.46634,513.46334,0.00000
4183.75381,352226.24243,5580598.23071,513.32470,513.32444,0.00000
4185.75369,352228.10967,5580598.94501,513.18507,513.18241,0.00000
4187.75357,352229.97660,5580599.66023,513.03748,513.03721,0.00000
4189.75346,352231.84320,5580600.37644,512.89348,512.88797,0.00000
4191.75334,352233.70943,5580601.09375,512.73135,512.73553,0.00000
4193.75322,352235.57528,5580601.81224,512.58298,512.58479,0.00000
4195.75310,352237.44073,5580602.53200,512.44102,512.43369,0.00000
4197.75299,352239.30575,5580603.25314,512.27908,512.27552,0.00000
4199.75287,352241.17032,5580603.97574,512.10719,512.11332,0.00000
4201.75275,352243.03442,5580604.69989,511.95687,511.95254,0.00000
4203.75263,352244.89802,5580605.42569,511.79039,511.79021,0.00000
4205.75252,352246.76111,5580606.15322,511.62872,511.62295,0.00000
4207.75240,352248.62365,5580606.88259,511.45175,511.44895,0.00000
4209.75228,352250.48563,5580607.61387,511.26657,511.27226,0.00000
4211.75216,352252.34702,5580608.34717,511.09964,511.09807,0.00000
4213.75204,352254.20780,5580609.08257,510.92832,510.92230,0.00000
4215.75193,352256.06796,5580609.82017,510.73882,510.74183,0.00000
4217.75181,352257.92745,5580610.56006,510.56246,510.55973,0.00000
4219.75169,352259.78627,5580611.30233,510.37642,510.37571,0.00000
4221.75157,352261.64439,5580612.04708,510.19207,510.18788,0.00000
4223.75146,352263.50174,5580612.79447,509.99515,509.99659,0.00000
4225.75134,352265.35807,5580613.54491,509.80228,509.80645,0.00000
4227.75122,352267.21313,5580614.29884,509.62215,509.61909,0.00000
4229.75110,352269.06666,5580615.05671,509.43181,509.43023,0.00000
4231.75099,352270.91840,5580615.81896,509.23873,509.23848,0.00000
4233.75087,352272.76808,5580616.58603,509.04563,509.04503,0.00000
4235.75075,352274.61545,5580617.35838,508.85312,508.84868,0.00000
4237.75063,352276.46023,5580618.13645,508.64773,508.64868,0.00000
4239.75051,352278.30218,5580618.92067,508.44424,508.44933,0.00000
4241.75040,352280.14103,5580619.71150,508.26021,508.25079,0.00000
4243.75028,352281.97651,5580620.50939,508.04145,508.04955,0.00000
4245.75016,352283.80838,5580621.31476,507.85644,507.84730,0.00000
4247.75004,352285.63635,5580622.12808,507.63684,507.64254,0.00000
4249.74993,352287.46018,5580622.94978,507.44210,507.43663,0.00000
4251.74981,352289.27961,5580623.78031,507.22522,507.23008,0.00000
4253.74969,352291.09436,5580624.62012,507.02810,507.02288,0.00000
4255.74957,352292.90419,5580625.46964,506.81545,506.81108,0.00000
4257.74946,352294.70882,5580626.32933,506.59002,506.59578,0.00000
4259.74934,352296.50800,5580627.19962,506.38338,506.38305,0.00000
4261.74922,352298.30147,5580628.08097,506.17407,506.17104,0.00000
4263.74910,352300.08896,5580628.97382,505.95736,505.95555,0.00000
4265.74898,352301.87021,5580629.87860,505.73630,505.73701,0.00000
4267.74887,352303.64497,5580630.79577,505.52033,505.51686,0.00000
4269.74875,352305.41321,5580631.72539,505.28910,505.29753,0.00000
4271.74863,352307.17527,5580632.66698,505.08769,505.08109,0.00000
4273.74851,352308.93150,5580633.62001,504.86279,504.86199,0.00000
4275.74840,352310.68227,5580634.58395,504.64052,504.63885,0.00000
4277.74828,352312.42794,5580635.55828,504.41048,504.41583,0.00000
4279.74816,352314.16887,5580636.54246,504.19893,504.19534,0.00000
4281.74804,352315.90542,5580637.53598,503.97229,503.97577,0.00000
4283.74793,352317.63795,5580638.53830,503.75783,503.75785,0.00000
4285.74781,352319.36682,5580639.54889,503.54256,503.54040,0.00000
4287.74769,352321.09239,5580640.56723,503.32100,503.32147,0.00000
4289.74757,352322.81500,5580641.59283,503.10119,503.10308,0.00000
4291.74746,352324.53338,5580642.62699,502.88407,502.88882,0.00000
4293.74734,352326.24407,5580643.67357,502.68068,502.67927,0.00000
4295.74722,352327.94341,5580644.73661,502.47048,502.47108,0.00000
4297.74710,352329.62777,5580645.82015,502.26346,502.26262,0.00000
4299.74698,352331.29349,5580646.92823,502.05322,502.05383,0.00000
4301.74687,352332.93693,5580648.06490,501.84589,501.84498,0.00000
4303.74675,352334.55444,5580649.23419,501.63370,501.63695,0.00000
4305.74663,352336.14237,5580650.44016,501.43310,501.42940,0.00000
4307.74651,352337.69862,5580651.68506,501.22315,501.21796,0.00000
4309.74640,352339.22562,5580652.96592,500.99471,501.00466,0.00000
4311.74628,352340.72666,5580654.27874,500.80062,500.79525,0.00000
4313.74616,352342.20504,5580655.61956,500.58489,500.58608,0.00000
4315.74604,352343.66404,5580656.98438,500.37576,500.37651,0.00000
4317.74593,352345.10697,5580658.36924,500.16563,500.16985,0.00000
4319.74581,352346.53710,5580659.77016,499.96856,499.96692,0.00000
4321.74569,352347.95773,5580661.18316,499.76277,499.76642,0.00000
4323.74557,352349.37215,5580662.60426,499.56819,499.56939,0.00000
4325.74545,352350.78365,5580664.02948,499.37441,499.37577,0.00000
4327.74534,352352.19553,5580665.45485,499.18466,499.18402,0.00000
4329.74522,352353.61107,5580666.87638,498.99102,498.99370,0.00000
4331.74510,352355.03357,5580668.29011,498.80577,498.80519,0.00000
4333.74498,352356.46631,5580669.69204,498.61885,498.61622,0.00000
4335.74487,352357.91259,5580671.07822,498.42395,498.42587,0.00000
4337.74475,352359.37570,5580672.44464,498.23326,498.23808,0.00000
4339.74463,352360.85764,5580673.78890,498.05798,498.05300,0.00000
4341.74451,352362.35612,5580675.11367,497.86701,497.86511,0.00000
4343.74440,352363.86800,5580676.42271,497.67075,497.67534,0.00000
4345.74428,352365.39011,5580677.71974,497.49024,497.48687,0.00000
4347.74416,352366.91931,5580679.00851,497.29852,497.29703,0.00000
4349.74404,352368.45245,5580680.29275,497.10135,497.10683,0.00000
4351.74392,352369.98635,5580681.57622,496.92346,496.91842,0.00000
4353.74381,352371.51788,5580682.86264,496.72697,496.72899,0.00000
4355.74369,352373.04420,5580684.15537,496.53876,496.53944,0.00000
4357.74357,352374.56589,5580685.45367,496.35277,496.34981,0.00000
4359.74345,352376.08559,5580686.75432,496.15763,496.15862,0.00000
4361.74334,352377.60597,5580688.05406,495.96448,495.96927,0.00000
4363.74322,352379.12971,5580689.34964,495.78460,495.78491,0.00000
4365.74310,352380.65948,5580690.63780,495.60245,495.60387,0.00000
4367.74298,352382.19796,5580691.91528,495.42500,495.42399,0.00000
4369.74287,352383.74782,5580693.17884,495.24435,495.24321,0.00000
4371.74275,352385.31174,5580694.42521,495.06199,495.06024,0.00000
4373.74263,352386.89179,5580695.65171,494.87358,494.87614,0.00000
4375.74251,352388.48805,5580696.85761,494.69497,494.69234,0.00000
4377.74239,352390.10017,5580698.04261,494.50580,494.50841,0.00000
4379.74228,352391.72777,5580699.20642,494.32721,494.32454,0.00000
4381.74216,352393.37049,5580700.34872,494.13817,494.14047,0.00000
4383.74204,352395.02796,5580701.46923,493.95721,493.95703,0.00000
4385.74192,352396.69983,5580702.56764,493.77679,493.77234,0.00000
4387.74181,352398.38556,5580703.64401,493.58243,493.58452,0.00000
4389.74169,352400.08343,5580704.70082,493.39715,493.39605,0.00000
4391.74157,352401.79130,5580705.74146,493.20600,493.20837,0.00000
4393.74145,352403.50701,5580706.76936,493.02391,493.02142,0.00000
4395.74134,352405.22839,5580707.78792,492.83140,492.83473,0.00000
4397.74122,352406.95330,5580708.80056,492.65167,492.64861,0.00000
4399.74110,352408.67957,5580709.81069,492.46018,492.46205,0.00000
4401.74098,352410.40512,5580710.82160,492.27598,492.27579,0.00000
4403.74086,352412.12923,5580711.83451,492.09039,492.08984,0.00000
4405.74075,352413.85239,5580712.84876,491.90327,491.90380,0.00000
4407.74063,352415.57512,5580713.86366,491.71645,491.71933,0.00000
4409.74051,352417.29796,5580714.87851,491.53800,491.53693,0.00000
4411.74039,352419.02142,5580715.89260,491.35813,491.35256,0.00000
4413.74028,352420.74603,5580716.90524,491.15962,491.16536,0.00000
4415.74016,352422.47233,5580717.91573,490.98155,490.97962,0.00000
4417.74004,352424.20083,5580718.92335,490.79576,490.79343,0.00000
4419.73992,352425.93195,5580719.92756,490.60508,490.60422,0.00000
4421.73981,352427.66506,5580720.92932,490.41105,490.41435,0.00000
4423.73969,352429.39888,5580721.93046,490.22905,490.22482,0.00000
